age,attrition,businesstravel,department,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,salary,roledepartament,remotework,veterania
23,no,travel_rarely,,1.0,2,,1386,4,Male,3,1,research scientist,3,married,1,no,22,"4,0",4,part time,1,1.0,2,3,1,0,1,28111.13,,no,-= de 10 años
25,yes,travel_frequently,,8.89240506329114,1,,1387,3,Male,1,1,sales representative,4,single,1,yes,14,"3,0",4,part time,0,1.0,4,3,1,1,0,65245.87531343283,,yes,-= de 10 años
42,no,travel_rarely,,8.89240506329114,4,medical,1388,2,Female,4,2,research scientist,2,married,6,yes,16,"3,0",4,part time,0,18.0,2,3,1,0,0,23720.0,,no,-= de 10 años
51,no,travel_frequently,,6.0,2,medical,1389,2,Female,2,1,laboratory technician,3,single,0,no,14,"3,0",2,full time,0,8.0,6,2,7,7,7,28380.0,,no,-= de 10 años
45,no,travel_frequently,,25.0,3,medical,1390,2,Female,3,5,manager,2,married,3,no,22,"4,0",3,full time,0,22.0,4,3,0,0,0,180610.0,,no,-= de 10 años
27,no,travel_rarely,,11.0,3,medical,1391,3,Female,4,1,sales representative,4,married,8,no,14,"3,0",2,part time,1,5.0,4,3,1,0,0,28111.13,,yes,-= de 10 años
18,no,non-travel,,1.0,3,,1392,4,Female,3,1,laboratory technician,4,single,1,no,15,"3,0",3,part time,0,0.0,5,4,0,0,0,16110.0,,no,-= de 10 años
31,yes,travel_frequently,,2.0,3,,1393,3,Female,2,1,sales representative,4,single,7,no,14,"3,0",3,part time,0,3.0,3,4,1,0,0,28111.13,,yes,-= de 10 años
31,yes,travel_frequently,,1.0,4,life sciences,1394,2,Female,1,1,sales representative,3,single,1,no,12,"3,0",2,part time,0,11.318933823529411,3,3,1,0,0,28111.13,,no,-= de 10 años
31,yes,travel_rarely,,8.0,3,life sciences,1395,1,Female,2,1,research scientist,2,married,1,no,12,"3,0",3,part time,0,11.318933823529411,3,4,1,0,0,28111.13,,no,-= de 10 años
27,no,travel_rarely,,11.0,1,life sciences,1396,2,Male,3,1,laboratory technician,1,married,0,no,14,"3,0",2,part time,0,6.0,3,4,5,1,4,28111.13,,no,-= de 10 años
39,yes,travel_rarely,,2.0,3,,1397,1,Female,2,1,laboratory technician,1,single,2,yes,23,"4,0",2,part time,0,11.0,2,4,1,0,0,28111.13,,yes,-= de 10 años
44,no,travel_frequently,,1.0,5,marketing,1398,1,Female,3,2,sales executive,3,married,7,no,12,"3,0",3,part time,1,11.0,4,2,1,0,0,47680.0,,no,-= de 10 años
30,no,travel_rarely,research & development,8.89240506329114,3,,1399,2,Male,3,1,research scientist,3,married,1,no,13,"3,0",2,part time,2,1.0,2,2,1,0,0,12740.0,research scientist  -  research & development,no,-= de 10 años
35,no,travel_rarely,,8.89240506329114,1,life sciences,1400,4,Male,3,1,sales representative,3,married,1,no,13,"3,0",1,part time,1,1.0,3,3,1,0,0,24040.0,,yes,-= de 10 años
24,yes,travel_frequently,,9.0,3,,1401,2,Male,3,1,laboratory technician,1,married,2,no,11,"3,0",3,part time,0,11.318933823529411,2,2,0,0,0,28111.13,,no,-= de 10 años
24,no,travel_rarely,,13.0,2,,1402,4,Female,3,1,sales representative,2,married,1,no,13,"3,0",3,part time,1,1.0,2,3,1,0,0,20330.0,,no,-= de 10 años
28,yes,travel_rarely,,2.0,2,medical,1403,3,Male,2,1,laboratory technician,1,single,7,no,11,"3,0",3,part time,0,8.0,2,2,0,0,0,25610.0,,no,-= de 10 años
28,no,travel_rarely,,1.0,3,life sciences,1404,1,Male,2,1,research scientist,3,married,1,no,14,"3,0",4,part time,1,1.0,2,1,1,0,0,15630.0,,no,-= de 10 años
33,no,travel_rarely,,8.0,5,,1405,4,Male,3,2,healthcare representative,3,married,2,no,17,"3,0",1,part time,0,14.0,6,3,0,0,0,65245.87531343283,,yes,-= de 10 años
39,no,travel_rarely,,6.0,3,,1406,2,Female,3,3,manufacturing director,2,single,4,no,18,"3,0",4,part time,0,9.0,3,3,2,2,2,83760.0,,no,-= de 10 años
42,no,travel_rarely,,2.0,3,medical,1407,3,Male,2,1,laboratory technician,2,married,4,no,14,"3,0",2,full time,1,11.318933823529411,3,3,1,0,0,48410.0,,no,-= de 10 años
29,no,travel_rarely,,9.0,3,,1408,3,Male,4,1,research scientist,3,married,6,no,18,"3,0",1,part time,2,11.318933823529411,2,2,1,0,0,28111.13,,no,-= de 10 años
35,no,travel_rarely,,1.0,3,,1409,4,Male,2,1,laboratory technician,1,married,1,no,19,"3,0",2,part time,0,11.318933823529411,3,3,3,1,2,28111.13,,no,-= de 10 años
35,yes,travel_rarely,,8.89240506329114,3,,1410,1,Female,3,1,laboratory technician,1,married,1,no,12,"3,0",4,part time,1,1.0,2,3,1,0,0,65245.87531343283,,yes,-= de 10 años
34,no,travel_rarely,,8.89240506329114,4,medical,1411,1,Male,3,1,research scientist,4,single,1,no,13,"3,0",3,full time,0,11.318933823529411,4,3,1,0,0,29720.0,,no,-= de 10 años
26,no,travel_rarely,,3.0,3,,1412,1,Female,3,1,research scientist,4,married,1,no,21,"4,0",1,part time,0,1.0,5,3,1,0,0,28111.13,,no,-= de 10 años
36,no,travel_rarely,,1.0,4,life sciences,1413,2,Female,3,2,sales executive,3,single,6,no,13,"3,0",1,full time,0,11.318933823529411,5,3,1,0,0,68150.0,,yes,-= de 10 años
50,no,travel_rarely,,8.89240506329114,3,marketing,1414,2,Male,3,5,manager,3,married,4,yes,16,"3,0",3,full time,1,11.318933823529411,2,3,1,0,0,191324.62,,no,-= de 10 años
42,no,travel_rarely,,9.0,2,,1415,4,Male,2,5,manager,4,married,8,no,22,"4,0",4,full time,0,24.0,2,3,1,0,1,191324.62,,no,-= de 10 años
35,no,travel_rarely,,7.0,2,life sciences,1416,3,Male,2,1,laboratory technician,4,married,1,no,18,"3,0",4,part time,1,11.318933823529411,5,2,1,0,1,65245.87531343283,,no,-= de 10 años
46,no,travel_rarely,,1.0,4,life sciences,1417,4,Male,4,4,manager,1,married,1,no,15,"3,0",2,full time,0,27.0,5,1,26,0,12,175670.0,,no,+ de 10 años
18,yes,travel_frequently,sales,3.0,2,medical,1418,2,Female,3,1,sales representative,4,single,1,yes,12,"3,0",3,part time,0,0.0,2,4,0,0,0,15690.0,sales representative  -  sales,no,-= de 10 años
29,no,travel_rarely,,5.0,3,,1419,1,Male,2,2,sales executive,2,divorced,1,yes,13,"3,0",2,part time,1,10.0,3,2,10,0,9,41870.0,,no,-= de 10 años
31,no,travel_rarely,,5.0,4,life sciences,1420,1,Female,3,2,sales executive,4,married,1,no,11,"3,0",1,part time,2,10.0,2,3,10,0,2,53914.11,,yes,-= de 10 años
41,no,travel_rarely,,23.0,2,,1421,4,Male,3,3,sales executive,3,single,3,no,16,"3,0",4,part time,0,21.0,2,3,2,0,2,100071.84,,no,-= de 10 años
38,no,travel_rarely,,4.0,2,,1422,4,Female,3,1,laboratory technician,3,married,7,no,19,"3,0",4,full time,1,7.0,5,3,0,0,0,33060.0,,yes,-= de 10 años
32,yes,travel_rarely,,2.0,4,life sciences,1423,4,Male,3,1,laboratory technician,2,single,1,no,12,"3,0",1,part time,0,1.0,2,3,1,0,0,13930.0,,yes,-= de 10 años
60,no,travel_rarely,,1.0,4,,1424,3,Male,1,3,healthcare representative,4,divorced,3,no,20,"4,0",3,full time,1,19.0,2,4,1,0,0,108830.0,,no,-= de 10 años
24,yes,travel_rarely,,22.0,1,,1425,4,Male,1,1,human resources,3,married,1,no,11,"3,0",3,part time,1,1.0,2,3,1,0,0,65245.87531343283,,yes,-= de 10 años
40,no,travel_rarely,,8.0,2,life sciences,1426,2,Female,3,2,manufacturing director,1,married,2,yes,16,"3,0",2,part time,1,18.0,3,3,1,0,0,53914.11,,no,-= de 10 años
30,no,travel_rarely,,8.89240506329114,1,,1427,2,Male,3,1,research scientist,4,married,1,no,12,"3,0",2,part time,1,10.0,2,2,10,0,8,65245.87531343283,,yes,-= de 10 años
47,no,non-travel,,2.0,4,marketing,1428,3,Male,3,2,sales executive,2,married,7,no,11,"3,0",4,part time,1,4.0,3,1,1,0,0,53914.11,,no,-= de 10 años
32,yes,travel_rarely,sales,1.0,2,,1429,1,Male,1,2,sales executive,2,single,6,no,15,"3,0",2,full time,0,10.0,2,3,0,0,0,67350.0,sales executive  -  sales,no,-= de 10 años
45,no,travel_rarely,,8.89240506329114,3,life sciences,1430,4,Female,1,3,human resources,3,married,4,no,21,"4,0",3,part time,2,9.0,2,4,5,0,3,97560.0,,yes,-= de 10 años
34,no,travel_rarely,,2.0,4,,1431,4,Male,4,1,research scientist,4,married,0,yes,14,"3,0",1,part time,3,6.0,3,3,5,1,2,28111.13,,no,-= de 10 años
33,yes,travel_rarely,,16.0,3,,1432,1,Female,3,3,sales executive,1,married,2,yes,20,"4,0",3,part time,0,11.318933823529411,2,2,0,0,0,100071.84,,no,-= de 10 años
31,yes,travel_rarely,,16.0,4,,1433,1,Male,3,3,sales executive,3,married,2,no,13,"3,0",1,part time,3,11.318933823529411,2,3,1,0,0,65245.87531343283,,no,-= de 10 años
29,no,travel_rarely,,4.0,3,technical degree,1434,4,Female,2,1,research scientist,1,divorced,1,no,13,"3,0",3,part time,1,11.318933823529411,2,3,1,0,0,28111.13,,yes,-= de 10 años
30,no,travel_rarely,,16.0,3,,1435,3,Male,4,2,healthcare representative,3,married,3,no,16,"3,0",3,part time,1,10.0,3,3,7,1,7,52940.0,,no,-= de 10 años
38,no,travel_rarely,,18.0,3,medical,1436,2,Male,1,2,healthcare representative,4,married,3,no,16,"3,0",3,part time,1,11.318933823529411,2,3,1,1,0,53914.11,,yes,-= de 10 años
43,yes,travel_rarely,,17.0,3,technical degree,1437,3,Male,2,1,research scientist,3,married,9,yes,16,"3,0",4,part time,1,6.0,4,3,1,0,0,24370.0,,no,-= de 10 años
55,no,travel_rarely,,8.89240506329114,3,,1438,3,Male,2,5,research director,1,married,8,no,12,"3,0",2,full time,3,34.0,2,3,1,0,0,191324.62,,no,-= de 10 años
21,yes,travel_rarely,,7.0,1,marketing,1439,2,Male,3,1,sales representative,2,single,1,no,13,"3,0",2,part time,0,11.318933823529411,3,3,1,1,0,65245.87531343283,,yes,-= de 10 años
22,yes,travel_rarely,,8.89240506329114,1,medical,1440,3,Female,3,1,laboratory technician,1,married,1,yes,17,"3,0",3,part time,0,1.0,6,3,1,0,0,28111.13,,yes,-= de 10 años
37,no,travel_rarely,,8.0,2,other,1441,3,Male,3,2,human resources,2,divorced,2,no,13,"3,0",3,part time,0,19.0,4,2,10,4,7,40710.0,,yes,-= de 10 años
42,no,travel_rarely,,13.0,3,,1442,2,Male,4,2,healthcare representative,1,married,5,no,18,"3,0",3,part time,2,10.0,2,2,0,0,0,53914.11,,no,-= de 10 años
18,no,travel_rarely,,14.0,3,,1443,2,Female,3,1,research scientist,3,single,1,no,16,"3,0",3,part time,0,0.0,4,1,0,0,0,65245.87531343283,,no,-= de 10 años
31,yes,travel_rarely,,18.0,5,human resources,1444,4,Male,4,1,human resources,1,married,0,no,17,"3,0",3,full time,0,2.0,4,3,1,0,0,29560.0,,no,-= de 10 años
36,no,travel_rarely,,2.0,4,,1445,4,Female,3,2,research scientist,2,married,4,yes,22,"4,0",4,part time,1,11.318933823529411,2,3,1,0,0,53914.11,,yes,-= de 10 años
32,no,travel_frequently,,10.0,4,marketing,1446,4,Male,3,2,sales executive,4,married,8,no,13,"3,0",3,part time,0,11.318933823529411,2,4,0,0,0,46480.0,,yes,-= de 10 años
29,no,travel_rarely,,29.0,1,life sciences,1447,4,Male,1,2,healthcare representative,3,divorced,8,no,17,"3,0",4,part time,2,11.0,3,3,7,1,6,53914.11,,no,-= de 10 años
42,no,travel_rarely,,8.0,3,,1448,4,Male,3,1,laboratory technician,3,married,4,no,13,"3,0",4,part time,0,11.318933823529411,3,3,0,0,0,28111.13,,yes,-= de 10 años
29,no,travel_rarely,,6.0,1,,1449,4,Male,2,1,human resources,2,married,1,no,11,"3,0",4,part time,0,11.318933823529411,3,3,1,0,0,28040.0,,yes,-= de 10 años
29,yes,travel_rarely,,24.0,2,,1450,4,Male,2,1,research scientist,4,married,1,yes,24,"3,0",2,part time,0,1.0,3,2,1,1,0,24390.0,,no,-= de 10 años
28,no,travel_rarely,sales,3.0,3,medical,1451,2,Female,3,1,sales representative,2,married,1,no,19,"3,0",4,part time,1,1.0,3,3,1,0,0,65245.87531343283,sales representative  -  sales,yes,-= de 10 años
30,yes,travel_rarely,,9.0,3,,1452,2,Male,3,1,sales representative,4,married,1,no,13,"3,0",3,part time,0,11.318933823529411,3,2,1,0,0,65245.87531343283,,no,-= de 10 años
22,yes,travel_rarely,research & development,7.0,1,life sciences,1453,4,Male,3,1,research scientist,2,single,1,no,23,"4,0",1,part time,0,1.0,2,3,1,0,0,65245.87531343283,research scientist  -  research & development,yes,-= de 10 años
26,no,travel_rarely,,1.0,2,life sciences,1454,2,Female,2,1,research scientist,3,married,1,yes,13,"3,0",3,full time,1,1.0,3,2,1,1,0,29330.0,,no,-= de 10 años
44,no,travel_rarely,,1.0,4,,1455,2,Male,4,2,healthcare representative,1,married,2,no,15,"3,0",4,part time,1,10.0,5,3,2,2,2,53914.11,,no,-= de 10 años
29,yes,travel_frequently,sales,24.0,3,technical degree,1456,3,Male,4,1,sales representative,1,single,1,no,17,"3,0",4,part time,0,1.0,3,3,1,0,0,10910.0,sales representative  -  sales,yes,-= de 10 años
28,yes,travel_rarely,,13.0,2,marketing,1457,4,Female,3,2,sales executive,3,married,3,yes,11,"3,0",4,part time,0,6.0,0,3,2,2,2,53914.11,,yes,-= de 10 años
56,no,travel_rarely,,11.0,5,,1458,4,Female,2,2,sales executive,1,married,4,no,16,"3,0",3,part time,1,11.318933823529411,3,3,0,0,0,53914.11,,yes,-= de 10 años
39,no,travel_rarely,,9.0,2,,1459,1,Male,3,2,manufacturing director,1,married,1,no,25,"4,0",4,part time,1,10.0,3,3,10,7,9,51510.0,,no,-= de 10 años
58,no,travel_rarely,,21.0,3,,1460,4,Female,3,4,manager,4,married,4,yes,13,"3,0",3,full time,1,11.318933823529411,2,2,1,0,0,153407.07,,yes,-= de 10 años
42,no,travel_rarely,sales,12.0,4,marketing,1461,2,Male,3,2,sales executive,4,divorced,3,no,12,"3,0",3,part time,2,14.0,4,3,0,0,0,53914.11,sales executive  -  sales,no,-= de 10 años
27,yes,travel_rarely,,22.0,3,,1462,1,Female,2,1,human resources,2,married,1,no,12,"3,0",1,full time,0,11.318933823529411,2,3,1,0,0,28630.0,,no,-= de 10 años
38,no,travel_rarely,,1.0,3,,1463,1,Male,2,1,sales representative,1,single,4,no,14,"3,0",1,part time,0,20.0,3,2,1,0,0,65245.87531343283,,yes,-= de 10 años
32,no,travel_rarely,,5.0,4,life sciences,1464,4,Male,2,2,manufacturing director,4,married,8,no,24,"4,0",2,part time,0,11.318933823529411,1,3,1,0,0,53914.11,,no,-= de 10 años
31,no,travel_rarely,,2.0,1,medical,1465,4,Female,1,1,laboratory technician,4,married,1,no,11,"3,0",3,part time,3,11.318933823529411,4,3,1,0,0,11290.0,,yes,-= de 10 años
25,no,travel_rarely,,2.0,3,,1466,3,Female,3,1,human resources,2,married,4,no,14,"3,0",3,part time,0,6.0,3,3,2,1,2,28111.13,,no,-= de 10 años
40,no,travel_rarely,research & development,8.89240506329114,4,,1467,1,Male,3,1,laboratory technician,4,married,8,no,19,"3,0",3,part time,2,8.0,3,2,1,0,0,28111.13,laboratory technician  -  research & development,no,-= de 10 años
39,no,non-travel,,9.0,3,,1468,4,Male,3,5,manager,4,married,2,no,13,"3,0",3,full time,0,11.318933823529411,3,2,6,1,3,194310.0,,no,-= de 10 años
23,yes,travel_rarely,,9.0,3,,1469,4,Male,3,1,sales representative,1,married,1,no,19,"3,0",1,part time,1,11.318933823529411,3,3,1,1,0,65245.87531343283,,no,-= de 10 años
35,no,travel_rarely,,26.0,4,life sciences,1470,3,Female,3,3,human resources,4,single,1,yes,16,"3,0",3,part time,0,11.318933823529411,2,3,9,1,7,100071.84,,no,-= de 10 años
34,no,travel_rarely,,7.0,2,technical degree,1471,2,Male,3,1,sales representative,3,married,0,yes,25,"4,0",2,part time,1,12.0,4,3,11,5,7,23080.0,,yes,+ de 10 años
28,no,non-travel,,16.0,3,medical,1472,3,Male,3,1,research scientist,3,single,1,no,14,"3,0",3,part time,0,5.0,3,2,5,1,4,21440.0,,no,-= de 10 años
29,no,travel_rarely,,1.0,3,life sciences,1473,1,Male,3,2,healthcare representative,1,married,0,no,12,"3,0",1,part time,1,6.0,5,2,5,0,2,53730.0,,no,-= de 10 años
58,yes,travel_rarely,,23.0,4,medical,1474,4,Female,3,3,healthcare representative,4,married,1,no,12,"3,0",4,part time,1,40.0,3,2,40,15,6,100071.84,,yes,+ de 10 años
38,no,travel_rarely,,3.0,3,life sciences,1475,1,Male,3,3,sales executive,3,divorced,0,no,12,"3,0",3,part time,2,11.318933823529411,6,2,16,5,13,100071.84,,yes,+ de 10 años
29,no,travel_frequently,,1.0,1,,1476,2,Female,3,3,sales executive,4,married,1,no,14,"3,0",4,part time,1,11.0,5,3,11,4,1,100071.84,,yes,+ de 10 años
55,no,travel_rarely,,1.0,3,medical,1477,4,Male,3,5,manager,1,single,0,no,14,"3,0",3,part time,0,37.0,2,3,36,4,13,190450.0,,yes,+ de 10 años
41,no,travel_rarely,,2.0,4,,1478,4,Male,3,4,manager,2,married,1,no,19,"3,0",2,full time,0,11.318933823529411,2,3,22,0,4,160150.0,,yes,+ de 10 años
39,no,travel_rarely,research & development,1.0,3,,1479,3,Male,4,3,healthcare representative,4,married,0,no,17,"3,0",1,part time,3,19.0,5,2,18,3,7,65245.87531343283,healthcare representative  -  research & development,yes,+ de 10 años
38,no,travel_rarely,,15.0,2,life sciences,1480,3,Male,2,3,research director,4,married,0,no,14,"3,0",2,full time,1,11.318933823529411,3,3,11,2,9,115100.0,,no,+ de 10 años
43,no,travel_rarely,,12.0,3,,1481,1,Male,2,4,research director,2,married,1,no,11,"3,0",3,part time,1,11.318933823529411,3,3,25,3,9,65245.87531343283,,yes,+ de 10 años
31,no,travel_rarely,,7.0,2,,1482,2,Female,3,2,manufacturing director,1,married,1,no,12,"3,0",2,part time,1,13.0,5,1,13,3,12,43060.0,,yes,+ de 10 años
50,no,travel_rarely,research & development,29.0,4,life sciences,1483,2,Male,2,4,manager,3,married,0,no,15,"3,0",2,full time,1,28.0,2,3,27,15,7,170460.0,manager  -  research & development,yes,+ de 10 años
33,no,non-travel,sales,8.0,1,life sciences,1484,2,Female,2,1,sales representative,4,married,0,no,19,"3,0",4,part time,0,11.318933823529411,2,2,2,2,2,28111.13,sales representative  -  sales,no,-= de 10 años
26,yes,travel_rarely,,2.0,3,life sciences,1485,1,Male,3,1,research scientist,1,married,6,no,14,"3,0",2,part time,1,6.0,2,3,3,1,2,65245.87531343283,,yes,-= de 10 años
38,no,travel_frequently,,3.0,4,,1486,3,Male,3,1,research scientist,3,married,3,no,16,"3,0",1,full time,1,8.0,2,3,2,2,2,28210.0,,no,-= de 10 años
46,no,travel_rarely,,1.0,4,medical,1487,4,Male,3,5,research director,4,married,9,no,17,"3,0",4,part time,2,23.0,0,3,2,2,2,191324.62,,yes,-= de 10 años
21,no,travel_rarely,,8.89240506329114,1,,1488,4,Female,2,1,research scientist,2,single,1,yes,11,"3,0",3,part time,0,2.0,6,4,2,2,2,20700.0,,yes,-= de 10 años
31,no,travel_frequently,,20.0,3,,1489,3,Male,4,1,sales representative,4,married,0,no,12,"3,0",1,part time,1,3.0,4,3,2,2,2,27910.0,,no,-= de 10 años
35,no,travel_rarely,,11.0,2,marketing,1490,4,Male,3,2,sales executive,4,divorced,1,no,11,"3,0",4,part time,1,5.0,3,3,5,0,2,53914.11,,yes,-= de 10 años
34,no,travel_rarely,,2.0,2,,1491,4,Male,3,2,manufacturing director,3,single,2,no,11,"3,0",4,part time,0,11.318933823529411,3,3,3,0,2,53914.11,,yes,-= de 10 años
33,yes,travel_rarely,,9.0,4,,1492,1,Female,3,2,sales executive,1,single,0,no,17,"3,0",1,full time,0,6.0,3,3,5,0,3,82240.0,,yes,-= de 10 años
31,yes,travel_rarely,research & development,15.0,3,medical,1493,3,Male,3,1,laboratory technician,3,married,1,no,12,"3,0",3,part time,1,11.318933823529411,5,2,2,2,2,26100.0,laboratory technician  -  research & development,no,-= de 10 años
37,no,travel_rarely,,25.0,2,,1494,3,Female,2,2,healthcare representative,4,married,7,no,13,"3,0",3,full time,2,9.0,2,3,6,1,3,57310.0,,no,-= de 10 años
27,no,travel_rarely,,6.0,3,,1495,4,Male,2,1,research scientist,3,married,1,no,13,"3,0",3,part time,1,4.0,0,3,4,2,2,65245.87531343283,,no,-= de 10 años
35,no,travel_frequently,,4.0,4,other,1496,4,Male,2,1,laboratory technician,4,married,1,no,13,"3,0",2,part time,1,2.0,2,4,2,2,2,23760.0,,no,-= de 10 años
56,no,travel_rarely,,4.0,4,,1497,4,Female,3,5,manager,1,divorced,4,no,13,"3,0",4,full time,1,28.0,2,3,5,4,2,191324.62,,no,-= de 10 años
45,no,travel_rarely,research & development,7.0,3,medical,1498,1,Female,3,1,research scientist,3,married,4,yes,19,"3,0",3,part time,1,11.318933823529411,2,3,3,0,2,28111.13,research scientist  -  research & development,yes,-= de 10 años
43,no,travel_rarely,,2.0,3,life sciences,1499,2,Male,3,1,human resources,4,married,0,no,13,"3,0",2,full time,0,11.318933823529411,5,3,9,1,8,35390.0,,no,-= de 10 años
31,no,travel_rarely,,29.0,4,marketing,1500,1,Female,2,2,sales executive,4,married,1,no,14,"3,0",1,full time,2,11.318933823529411,3,3,12,5,7,54680.0,,yes,+ de 10 años
35,yes,travel_rarely,,27.0,3,,1501,3,Male,3,2,sales executive,4,married,1,no,18,"3,0",4,full time,0,11.318933823529411,2,3,10,7,7,58130.0,,yes,-= de 10 años
35,no,non-travel,research & development,2.0,2,medical,1502,2,Male,3,2,manufacturing director,4,divorced,2,no,14,"3,0",3,part time,1,15.0,6,3,7,1,7,53914.11,manufacturing director  -  research & development,no,-= de 10 años
30,no,travel_rarely,,8.89240506329114,3,medical,1503,4,Female,3,3,manufacturing director,3,single,9,no,14,"3,0",2,part time,0,9.0,3,3,7,0,2,96670.0,,no,-= de 10 años
46,yes,travel_rarely,,21.0,2,medical,1504,4,Female,3,2,healthcare representative,2,married,4,no,22,"4,0",4,part time,1,13.0,2,4,9,3,7,53914.11,,no,-= de 10 años
45,no,non-travel,,8.89240506329114,4,,1505,4,Female,3,2,sales executive,3,married,4,no,22,"4,0",2,part time,2,10.0,3,4,8,5,7,65245.87531343283,,no,-= de 10 años
43,no,travel_frequently,,2.0,4,life sciences,1506,1,Male,3,2,sales executive,4,married,1,no,20,"4,0",3,part time,1,7.0,5,3,7,7,7,65245.87531343283,,no,-= de 10 años
46,yes,travel_rarely,,10.0,3,life sciences,1507,3,Female,3,3,sales executive,2,married,5,no,21,"4,0",3,part time,3,14.0,2,3,8,0,7,73140.0,,no,-= de 10 años
40,no,travel_rarely,research & development,1.0,4,,1508,1,Male,3,4,manager,1,married,2,no,11,"3,0",1,full time,1,22.0,3,3,19,11,16,153407.07,manager  -  research & development,yes,+ de 10 años
27,no,travel_rarely,sales,2.0,2,,1509,1,Female,4,2,sales executive,3,single,0,no,14,"3,0",2,part time,0,9.0,5,2,8,0,7,53914.11,sales executive  -  sales,no,-= de 10 años
42,no,travel_rarely,,6.0,3,medical,1510,3,Male,3,3,research director,1,married,9,no,13,"3,0",2,part time,1,18.0,3,4,13,5,7,100071.84,,no,+ de 10 años
